wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
231018005256484,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,357.000000,80.000000,사용중,0,0,0,215,2023,가을,4,20231017,203100,10,17,20,31,화요일,용산소방서,이태원119안전센터,,000334,001400,서울특별시,용산구,한남동,도시,동,200740.370000,548017.210000,,,2.20,0.80,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,쓰레기류,쓰레기,판매/업무시설,일반업무,일반빌딩,1,3.000000,N,N,N,N,,,,,14.8,,1.0,270,51,,3417
231018020559161,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,674.580000,153.390000,사용중,0,0,0,24412,2023,가을,4,20231017,220500,10,17,22,05,화요일,영등포소방서,영등포119안전센터,,000355,001730,서울특별시,영등포구,영등포동,도시,동,191727.240000,545941.240000,,,1.70,1.70,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,,,,,생활서비스,일상서비스,기타 일상서비스,2,90.000000,N,N,N,N,,,,,13.2,,1.0,360,56,,3141
231017233840280,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,149.900000,91.500000,사용중,0,0,0,14,2023,가을,4,20231017,225000,10,17,22,50,화요일,서대문소방서,북가좌119안전센터,,000419,000252,서울특별시,서대문구,남가좌동,도시,동,193086.720000,552981.350000,,,2.20,1.20,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,2,0.000000,N,N,N,N,,,,,13.2,,1.0,360,56,,3141
231018050845628,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,389.170000,106.960000,사용중,0,0,0,6,2023,가을,4,20231018,032400,10,18,03,24,수요일,도봉소방서,쌍문119안전센터,,000140,000300,서울특별시,도봉구,쌍문동,도시,동,202817.085200,561406.476800,,,1.90,0.80,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,-1,0.000000,N,N,N,N,,,,,10.3,,1.0,50,71,,2828
231018082003446,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,497.000000,166.000000,사용중,0,0,0,30,2023,가을,4,20231018,033500,10,18,03,35,수요일,용산소방서,이태원119안전센터,,000309,004245,서울특별시,용산구,이태원동,도시,동,198912.000000,548860.710000,,,2.00,1.00,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,치킨/족발,1,0.000000,N,N,N,N,,,,,10.3,,1.0,50,71,,2828
231018051513040,기타(쓰레기 화재등),,,,,,,,,,0,0,0,179,2023,가을,4,20231018,035600,10,18,03,56,수요일,동대문소방서,용두119안전센터,,000309,000837,서울특별시,동대문구,신설동,도시,동,202204.070000,553018.150000,,,4.90,0.90,0.00,불꽃/ 불티,기타(불꽃/불티),부주의,불씨/불꽃/화원방치,종이/목재/건초등,기타(종이/목재/건초등),,,,,기타,도로,기타도로,,,N,N,N,N,,,,,10.3,,1.0,50,71,,2828
231018070107519,자동차/철도차량,,,,,,,,,,0,0,0,110,2023,가을,4,20231018,050600,10,18,05,06,수요일,강서소방서,발산119안전센터,,000300,002144,서울특별시,강서구,화곡동,도시,동,186957.845400,550719.334300,,,1.10,1.60,0.00,미상,미상,미상,미상,쓰레기류,재활용,,,,,자동차/철도차량,자동차,특수자동차,,,N,N,N,N,일반도로,적재함,,,9.6,,2.0,70,77,,2786
231018121639791,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,0,220.710000,73.570000,사용중,0,0,0,165,2023,가을,4,20231018,092200,10,18,09,22,수요일,강북소방서,미아119안전센터,,000233,000600,서울특별시,강북구,미아동,도시,동,202879.290000,557098.370000,,,2.60,0.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,단독주택,다가구주택,1,0.000000,N,N,N,N,,,,,12.7,,2.0,70,68,,2131
231018134420949,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,739.440000,190.000000,사용중,0,0,0,115,2023,가을,4,20231018,101700,10,18,10,17,수요일,서초소방서,양재119안전센터,,000149,000100,서울특별시,서초구,양재동,도시,동,204268.920000,541529.450000,,,10.00,1.80,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,주거,공동주택,다세대주택,1,0.000000,N,N,N,N,,,,,14.8,,2.0,70,64,,1926
231018145923132,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,436.670000,106.990000,사용중,0,0,0,24,2023,가을,4,20231018,140300,10,18,14,03,수요일,관악소방서,관악119안전센터,,000522,001746,서울특별시,관악구,봉천동,도시,동,196569.190000,541566.490000,,,2.50,2.30,0.00,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,전기/전자,기타(전기/전자),,,,,주거,단독주택,다중주택,3,0.000000,N,N,N,N,,,,,21.1,,2.0,200,47,,2007
231018191312854,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,148.800000,36.600000,사용중,0,0,0,579,2023,가을,4,20231018,171400,10,18,17,14,수요일,성북소방서,돈암119안전센터,,000235,001044,서울특별시,성북구,동선동1가,도시,동,201563.950000,554624.130000,,,3.50,1.50,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),기타,기타,,,,,생활서비스,음식점,치킨/족발,3,3.000000,N,N,N,N,,,,,19.3,,3.0,200,60,,2333
231018221617398,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2023,가을,4,20231018,213100,10,18,21,31,수요일,종로소방서,연건119안전센터,,000142,000038,서울특별시,종로구,동숭동,도시,동,200378.917800,553551.182600,,,2.50,0.90,0.00,기타,기타,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,17.3,,2.0,200,77,,2342
231019005017388,건축/구조물,양식(옥),철근콘크리트조,기타 즙,1,17,3,9693.750000,555.900000,신축,0,0,0,991,2023,가을,4,20231018,223800,10,18,22,38,수요일,종로소방서,숭인119안전센터,,000254,002441,서울특별시,종로구,숭인동,도시,동,202008.550000,552834.410000,,,4.00,0.90,0.00,기타,기타,전기적 요인,기타(전기적요인),기타,기타,,,,,기타서비스,기타건축물,기타 건축물,1,0.000000,N,N,N,N,,,,,17.4,,2.0,200,78,,2437
231019011131566,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,312.300000,99.370000,사용중,0,0,0,16,2023,가을,4,20231019,003700,10,19,00,37,목요일,성북소방서,종암119안전센터,,000338,000600,서울특별시,성북구,종암동,도시,동,203296.510000,555285.310000,,,2.00,2.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0.000000,N,N,N,N,,,,,17.4,,2.0,180,78,,1485
231019065700594,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,123.120000,61.560000,사용중,0,0,0,380,2023,가을,4,20231019,054600,10,19,05,46,목요일,영등포소방서,대림119안전센터,,000310,001000,서울특별시,영등포구,대림동,도시,동,191452.150000,543301.910000,,,4.20,1.10,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,과부하/과전류,전기/전자,전기/ 전자기기 기판,조명/ 간판,LED조명,,,주거,단독주택,단독주택,2,0.000000,N,N,N,N,,,,,17.2,,3.0,180,84,,1289
231019122429572,건축/구조물,양식(옥),철근콘크리트조,기타 즙,1,3,1,329.030000,105.380000,사용중,0,4,4,1975,2023,가을,4,20231019,080700,10,19,08,07,목요일,동작소방서,동작119안전센터,,000458,000928,서울특별시,동작구,신대방동,도시,동,191951.080000,543083.980000,,,2.10,2.10,0.00,작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),기타,기타,기타,기타,,,주거,단독주택,다중주택,1,5.000000,N,N,N,N,,,,,16.6,7.30,2.0,250,92,,142
231019105024762,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,14,1,8263.100000,696.840000,사용중,0,0,0,152,2023,가을,4,20231019,082700,10,19,08,27,목요일,양천소방서,신정119안전센터,,000320,000125,서울특별시,양천구,신월동,도시,동,185864.040000,546708.400000,,,4.10,2.30,0.00,기타,기타,부주의,음식물 조리중,식품,튀김유,,,,,주거,공동주택,아파트,10,2.000000,N,N,N,N,,,,,16.6,7.30,2.0,250,92,,142
231019084735833,건축/구조물,조립식,목조,샌드위치패널,1,1,0,33.060000,33.060000,사용중,0,0,0,181,2023,가을,4,20231019,082800,10,19,08,28,목요일,영등포소방서,당산119안전센터,,000253,001145,서울특별시,영등포구,당산동1가,도시,동,191243.870000,546891.490000,,,0.70,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,판매시설,시장,1,0.000000,N,N,N,N,,,,,16.6,7.30,2.0,250,92,,142
231019105838191,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,1,169.020000,56.340000,사용중,0,0,0,147,2023,가을,4,20231019,084500,10,19,08,45,목요일,금천소방서,금천119안전센터,,000354,000641,서울특별시,금천구,독산동,도시,동,191434.360000,540913.170000,,,1.00,1.00,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전선피복,배선/배선기구,옥내배선용 전선,전기/전자,전선피복,주거,단독주택,다가구주택,-1,1.000000,N,N,N,N,,,,,16.6,7.30,2.0,250,92,,142
231019124208289,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,1.520000,327.840000,사용중,0,0,0,47,2023,가을,4,20231019,103200,10,19,10,32,목요일,서대문소방서,연희119안전센터,,000251,001812,서울특별시,서대문구,연희동,도시,동,193748.640200,552539.714900,,,2.20,2.20,0.00,작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),전기/전자,전선피복,,,,,판매/업무시설,일반업무,오피스텔,-1,0.000000,N,Y,N,N,,,,,16.8,0.20,2.0,50,92,,272
231019164132856,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,659.820000,200.430000,사용중,0,0,0,11,2023,가을,4,20231019,131300,10,19,13,13,목요일,강서소방서,발산119안전센터,,000450,000500,서울특별시,강서구,화곡동,도시,동,185431.670000,549141.660000,,,3.50,2.20,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전선피복,,,,,주거,공동주택,기타 공동주택,1,0.000000,N,N,N,N,,,,,18.0,,1.0,250,88,,409
231019192815010,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,1808.220000,658.040000,사용중,0,0,0,17,2023,가을,4,20231019,132600,10,19,13,26,목요일,중랑소방서,신내119안전센터,,000429,000400,서울특별시,중랑구,묵동,도시,동,207077.660000,557419.780000,,,2.00,2.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,생활서비스,오락시설,PC방(인터넷게임제공업),2,0.000000,N,N,Y,N,,,,,18.0,,1.0,250,88,,409
231019163159563,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,192.150000,64.050000,사용중,0,0,0,45,2023,가을,4,20231019,155600,10,19,15,56,목요일,송파소방서,거여119안전센터,,000243,000503,서울특별시,송파구,마천동,도시,동,213500.690000,544079.020000,,,2.50,0.80,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,1,0.000000,N,N,N,N,,,,,18.8,,1.0,50,85,,538
231019200740254,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,8,0,471.860000,89.210000,사용중,0,0,0,191,2023,가을,4,20231019,191000,10,19,19,10,목요일,관악소방서,신림119안전센터,,000240,000000,서울특별시,관악구,신림동,도시,동,193612.410000,542891.440000,,,1.30,4.20,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다중주택,4,0.000000,N,N,N,N,,,,,17.1,,1.0,250,79,,1576
231020015337245,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,680.000000,136.000000,사용중,0,0,0,2620,2023,가을,4,20231019,204600,10,19,20,46,목요일,송파소방서,잠실119안전센터,,000157,001213,서울특별시,송파구,석촌동,도시,동,208749.700000,544320.320000,,,4.20,2.80,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,산업시설,창고시설,창고/ 물품저장소,4,5.000000,N,N,N,N,,,,,16.9,,1.0,230,83,,881
231019235616307,기타(쓰레기 화재등),,,,,,,,,,0,0,0,5,2023,가을,4,20231019,231700,10,19,23,17,목요일,영등포소방서,신길119안전센터,,000343,000103,서울특별시,영등포구,신길동,도시,동,192548.280000,545932.030000,,,1.80,0.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,15.5,,3.0,290,65,,2834
231020010506875,기타(쓰레기 화재등),,,,,,,,,,0,0,0,100,2023,가을,4,20231019,234700,10,19,23,47,목요일,마포소방서,신수119안전센터,,000210,000400,서울특별시,마포구,상수동,도시,동,193160.240000,549994.220000,,,1.70,1.70,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,15.5,,3.0,290,65,,2834
231020022628528,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,15,2,46103.440000,37.530000,사용중,0,0,0,15,2023,가을,4,20231020,014400,10,20,01,44,금요일,구로소방서,구로119안전센터,,000432,000026,서울특별시,구로구,구로동,도시,동,188701.974900,544059.196400,,,2.30,2.50,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,기타,기타,,,,,판매/업무시설,일반업무,오피스텔,12,0.000000,N,N,N,N,,,,,14.4,,2.0,270,66,,3365
231020040308880,자동차/철도차량,,,,,,,,,,0,0,0,27,2023,가을,4,20231020,022800,10,20,02,28,금요일,용산소방서,이촌119안전센터,,000342,000130,서울특별시,용산구,원효로2가,도시,동,195511.670700,548036.402300,,,1.50,1.50,0.00,마찰/ 전도/ 복사,기타(마찰/전도/복사),교통사고,교통사고,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,고속도로,엔진룸,,,14.0,,2.0,270,59,,4116
231020071410284,기타(쓰레기 화재등),,,,,,,,,,0,0,0,33,2023,가을,4,20231020,042900,10,20,04,29,금요일,양천소방서,목동119안전센터,,000440,000400,서울특별시,양천구,목동,도시,동,187973.040000,549967.830000,,,3.20,3.60,0.00,담뱃불/ 라이터불,기타(담뱃불/라이터불),부주의,담배꽁초,기타,기타,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,13.4,,3.0,250,58,,4069
231020122754238,자동차/철도차량,,,,,,,,,,0,0,0,3,2023,가을,4,20231020,093000,10,20,09,30,금요일,서대문소방서,연희119안전센터,,000426,000704,서울특별시,서대문구,대신동,도시,동,195030.425000,551537.606600,,,3.80,3.80,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,자동차/철도차량,자동차,화물자동차,,,N,N,N,N,일반도로,적재함,,,11.9,,3.0,320,50,,4552
231020160818474,건축/구조물,양식(옥),기타 조,슬라브가,1,4,1,464.000000,101.120000,사용중,0,0,0,5465,2023,가을,4,20231020,102600,10,20,10,26,금요일,동작소방서,백운119안전센터,,000226,002312,서울특별시,동작구,사당동,도시,동,196834.010000,543391.770000,,,6.30,0.70,0.00,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,침구/직물류,의류,,,침구/직물류,의류,주거,단독주택,다가구주택,4,10.000000,N,N,N,N,,,,,12.7,,6.0,290,43,,4882
231020152432887,건축/구조물,양식(옥),벽돌조,시멘트기와,1,1,1,95.830000,79.470000,사용중,0,0,0,12,2023,가을,4,20231020,122800,10,20,12,28,금요일,성북소방서,장위119안전센터,,000400,000653,서울특별시,성북구,장위동,도시,동,203896.690000,556947.250000,,,3.50,1.70,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,쓰레기 소각,쓰레기류,폐목재,,,,,주거,단독주택,단독주택,1,0.000000,N,N,N,N,,,,,14.0,,5.0,270,35,,4735
231020153511047,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,875.280000,176.200000,개축,0,0,0,359,2023,가을,4,20231020,130900,10,20,13,09,금요일,성북소방서,돈암119안전센터,,000459,000156,서울특별시,성북구,성북동1가,도시,동,200258.860000,554462.220000,,,4.30,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,누전/지락,전기/전자,전선피복,,,,,주거,공동주택,다세대주택,2,1.000000,N,N,N,N,,,,,14.7,,5.0,270,37,,4321
231020152137487,기타(쓰레기 화재등),,,,,,,,,,0,0,0,7,2023,가을,4,20231020,135400,10,20,13,54,금요일,종로소방서,신교119안전센터,,000344,001000,서울특별시,종로구,신교동,도시,동,197361.466300,553870.798500,,,2.30,0.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,14.7,,5.0,270,37,,4321
231020171937780,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2023,가을,4,20231020,164200,10,20,16,42,금요일,송파소방서,가락119안전센터,,000434,000203,서울특별시,송파구,가락동,도시,동,211038.641400,543518.377900,,,2.30,1.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,14.0,,4.0,290,35,,4946
231020200558660,기타(쓰레기 화재등),,,,,,,,,,0,0,0,136,2023,가을,4,20231020,173600,10,20,17,36,금요일,서초소방서,잠원119안전센터,,000500,000200,서울특별시,서초구,잠원동,도시,동,201648.495600,545947.618300,,,3.50,2.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.000000,N,N,N,N,,,,,12.9,,5.0,290,36,,4764
231020200449230,기타(쓰레기 화재등),,,,,,,,,,0,0,0,20,2023,가을,4,20231020,190000,10,20,19,00,금요일,강서소방서,발산119안전센터,,000402,000004,서울특별시,강서구,화곡동,도시,동,186915.065400,550315.356100,,,1.40,1.60,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,10.0,,3.0,270,44,,4553
231020214143803,기타(쓰레기 화재등),,,,,,,,,,0,0,0,110,2023,가을,4,20231020,195800,10,20,19,58,금요일,관악소방서,난곡119안전센터,,000358,000000,서울특별시,관악구,신림동,도시,동,193263.330000,541044.110000,,,3.90,1.20,0.00,미상,미상,미상,미상,미상,미상,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,10.0,,3.0,270,44,,4553
231020222359465,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,391.470000,85.690000,사용중,0,0,0,128,2023,가을,4,20231020,205400,10,20,20,54,금요일,마포소방서,서교119안전센터,,000200,000100,서울특별시,마포구,서교동,도시,동,193621.330000,550722.070000,,,1.10,1.60,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,판매/업무시설,판매시설,기타 판매시설,1,1.000000,N,N,N,N,,,,,9.6,,4.0,270,45,,4777
231021071940646,건축/구조물,양식(옥),철골철근콘크리트조,슬라브가,1,27,8,77378.000000,5452.000000,사용중,0,2,2,285639,2023,가을,4,20231021,013600,10,21,01,36,토요일,중부소방서,을지로119안전센터,,000235,023220,서울특별시,중구,입정동,도시,동,199491.391300,552057.875600,,,2.80,2.20,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,쓰레기류,재활용,,,쓰레기류,재활용,주거,공동주택,주상복합아파트,-2,2140.000000,Y,Y,N,N,,,,,6.8,,1.0,270,57,,3846
231021041627160,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,134.820000,44.940000,사용중,0,0,0,4,2023,가을,4,20231021,032400,10,21,03,24,토요일,금천소방서,시흥119안전센터,,000443,000000,서울특별시,금천구,시흥동,도시,동,191443.330000,540022.910000,,,1.50,2.00,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0.000000,N,N,N,N,,,,,6.3,,1.0,270,66,,3737
231021050240544,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,967.700000,185.970000,사용중,0,0,0,403,2023,가을,4,20231021,034800,10,21,03,48,토요일,강남소방서,삼성119안전센터,,000416,000558,서울특별시,강남구,대치동,도시,동,205133.920000,544222.570000,,,2.10,2.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,교육시설,연구/학원,일반학원,1,4.000000,N,N,N,N,,,,,6.3,,1.0,270,66,,3737
231021051433575,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,,324.100000,93.940000,사용중,0,0,0,57,2023,가을,4,20231021,042300,10,21,04,23,토요일,서초소방서,방배119안전센터,,000449,000555,서울특별시,서초구,방배동,도시,동,199454.000000,542797.610000,,,2.20,2.10,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,4,0.000000,N,N,N,N,,,,,6.0,,1.0,230,67,,3644
231021055312655,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,106589.000000,80252.000000,사용중,0,0,0,0,2023,가을,4,20231021,044700,10,21,04,47,토요일,송파소방서,가락119안전센터,,000452,001514,서울특별시,송파구,가락동,도시,동,209803.570300,543717.518000,,,3.10,0.70,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,판매/업무시설,판매시설,시장,1,0.000000,N,Y,N,N,,,,,6.0,,1.0,230,67,,3644
231021144115191,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,18,3,99236.570000,24534.880000,사용중,0,0,0,165,2023,가을,4,20231021,103100,10,21,10,31,토요일,성동소방서,행당119안전센터,,000204,000736,서울특별시,성동구,행당동,도시,동,203334.642200,551257.164300,,,1.50,0.50,0.00,마찰/ 전도/ 복사,화염 전도/복사열,기계적 요인,과열/ 과부하,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,판매시설,쇼핑센터,-1,0.000000,N,Y,N,N,,,,,9.8,,2.0,50,73,,3463
231021234233214,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1320,2023,가을,4,20231021,123800,10,21,12,38,토요일,구로소방서,수궁119안전센터,,000351,021419,서울특별시,구로구,오류동,도시,동,185612.882100,543691.149600,,,2.80,1.40,0.00,미상,미상,미상,미상,쓰레기류,기타 쓰레기,,,,,기타,야외,야적장,,,N,N,N,N,,,,,13.8,,5.0,290,46,,4497
231021140341858,기타(쓰레기 화재등),,,,,,,,,,0,0,0,28,2023,가을,4,20231021,132900,10,21,13,29,토요일,강동소방서,성내119안전센터,,000211,000244,서울특별시,강동구,성내동,도시,동,211036.950000,547859.260000,,,0.50,0.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,14.5,,5.0,290,47,,4475
231021153913143,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,2,4237.140000,264.460000,사용중,0,0,0,170,2023,가을,4,20231021,141000,10,21,14,10,토요일,강서소방서,등촌119안전센터,,000445,000508,서울특별시,강서구,등촌동,도시,동,186422.690000,550984.970000,,,1.80,1.70,0.00,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,계절용 기기,환풍기/송풍기/공조기,,,생활서비스,음식점,중식,1,2.000000,N,Y,N,N,,,,,15.6,,4.0,290,42,,3972
231021150039878,기타(쓰레기 화재등),,,,,,,,,,0,0,0,19,2023,가을,4,20231021,141400,10,21,14,14,토요일,마포소방서,서교119안전센터,,000100,000300,서울특별시,마포구,서교동,도시,동,192579.375200,550131.993500,,,2.20,0.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,15.6,,4.0,290,42,,3972
231021162010227,기타(쓰레기 화재등),,,,,,,,,,0,0,0,5,2023,가을,4,20231021,151900,10,21,15,19,토요일,양천소방서,신월119안전센터,,000334,000826,서울특별시,양천구,신월동,도시,동,185202.920600,549049.593000,,,5.10,2.10,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,16.4,,4.0,290,38,,4367
231021185238738,건축/구조물,기타 식,기타 조,기타 즙,1,1,0,10.000000,10.000000,사용중,0,0,0,52,2023,가을,4,20231021,164300,10,21,16,43,토요일,종로소방서,숭인119안전센터,,000410,000000,서울특별시,종로구,창신동,도시,동,201174.067500,552502.648000,,,3.00,1.70,0.00,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,가연물 근접방치,기타,기타,,,,,기타서비스,기타건축물,포장마차,1,0.000000,N,N,N,N,,,,,16.2,,4.0,270,37,,4318
231021191839786,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,24,3,39753.840000,2539.980000,사용중,0,0,0,20,2023,가을,4,20231021,172100,10,21,17,21,토요일,동대문소방서,휘경119안전센터,,000125,000017,서울특별시,동대문구,휘경동,도시,동,205198.207000,554356.044100,,,4.50,0.70,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,생활서비스,음식점,커피숍/다방/카페,4,0.000000,N,Y,N,N,,,,,15.1,,3.0,270,32,,4709
231021221940518,기타(쓰레기 화재등),,,,,,,,,,0,0,0,34,2023,가을,4,20231021,191200,10,21,19,12,토요일,관악소방서,관악119안전센터,,000404,000919,서울특별시,관악구,남현동,도시,동,198243.498900,541833.604900,,,4.50,1.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.000000,N,N,N,N,,,,,12.2,,2.0,290,38,,4528
